id,gender,age,hypertension,heart_disease,ever_married,work_type,Residence_type,avg_glucose_level,bmi,smoking_status,Country,dob,full_name,ssn
2666,Male,82,0,0,No,Self-employed,Rural,191.1,35,formerly smoked,US,1936-12-22,Jessica Tadlock,146960916
44610,Female,48,0,0,Yes,Self-employed,Urban,116.01,31.5,never smoked,US,1971-05-22,Tova Hendricks,878406974
25725,Male,44,1,0,No,Private,Rural,84.56,34.2,never smoked,US,1975-09-26,Linda Woodruff,932300276
46912,Female,26,0,0,No,Private,Rural,66.45,24.6,,US,1993-08-23,Matthew Bussey,773979866
47588,Female,31,0,0,No,Private,Urban,103.43,28.5,never smoked,US,1988-07-23,Jennifer Stovall,908999614
8720,Female,52,0,0,Yes,Private,Urban,102.86,25.7,never smoked,US,1967-07-22,Sarah Quinones,834417179
26166,Female,18,0,0,No,Never_worked,Urban,116.12,39.1,,US,2001-07-26,Kimberly Dean,394875337
60156,Male,55,0,0,Yes,Private,Urban,157.57,25.9,smokes,US,1964-03-22,Helen Davis,273027851
34915,Male,30,0,0,Yes,Private,Rural,81.97,22.1,never smoked,US,1989-01-19,Stephanie Quimby,057621792
54291,Female,54,0,0,Yes,Self-employed,Urban,198.69,41.3,never smoked,US,1965-06-16,Judy Bray,849838193
56931,Female,80,0,0,Yes,Self-employed,Rural,83.84,30,formerly smoked,US,1938-11-13,Shawn Garnand,327161603
39555,Female,19,0,0,No,Private,Urban,101.19,24.3,,US,2000-06-05,Charles Moran,701695690
63110,Female,61,0,0,Yes,Self-employed,Rural,139.74,22.4,formerly smoked,US,1958-04-21,Ernest Hutchinson,078633433
34704,Male,48,0,0,Yes,Private,Rural,204.19,30.2,smokes,US,1971-07-12,Ruben Martelli,750102836
66037,Male,50,0,0,Yes,Self-employed,Rural,92.9,23.1,smokes,US,1968-11-08,Kathryn Combs,118506656
15613,Female,55,0,0,Yes,Govt_job,Rural,257.33,47,smokes,US,1963-12-10,Edwin Roberts,258606172
65619,Male,1.64,0,0,No,children,Rural,92.29,17.5,,US,2018-08-20,Pamela Vogt,644760210
29092,Male,67,1,0,Yes,Private,Urban,84.73,30.7,formerly smoked,US,1951-12-10,Ross William,163582759
37579,Female,50,0,0,Yes,Self-employed,Urban,62.15,31.9,formerly smoked,US,1969-01-01,Thomas Rodriguez,488494410
59296,Male,51,0,0,Yes,Private,Urban,78.9,30.8,formerly smoked,US,1968-10-03,Vicki Speaks,039637492
8695,Male,42,0,0,Yes,Govt_job,Urban,67.23,20.5,,US,1976-11-23,Susan Taylor,738414720
12562,Male,78,0,0,Yes,Private,Rural,78.05,28.9,never smoked,US,1941-05-12,Pamela Williams,343450266
33689,Female,40,0,0,Yes,Self-employed,Urban,59.25,36,smokes,US,1979-04-24,Janice Mullane,286703141
33391,Male,54,1,0,Yes,Private,Urban,88.7,24.8,smokes,US,1964-10-22,Karin Grindle,103850193
46263,Male,57,0,0,Yes,Self-employed,Urban,99.79,28.7,never smoked,US,1962-02-27,James Richardson,696774073
55233,Male,64,1,1,Yes,Private,Urban,61.74,36.5,smokes,US,1955-02-28,Laura Rosario,048600519
20335,Male,9,0,0,No,children,Rural,99.55,19.4,,US,2010-02-19,Greg Boldosser,533926586
25723,Male,50,0,0,Yes,Govt_job,Rural,223.22,42.5,formerly smoked,US,1968-12-23,Jose Davis,981347694
49910,Female,56,0,0,Yes,Govt_job,Urban,69.35,29.1,never smoked,US,1963-05-27,Jocelyn Figueroa,079629732
14312,Male,19,0,0,Yes,Private,Rural,70.55,26.7,formerly smoked,US,2000-01-08,Florence Varley,524218581
35472,Male,10,0,0,No,children,Urban,99.87,22.8,,US,2008-12-08,Eula Trotter,841305072
3491,Male,5,0,0,No,children,Urban,81.61,18.7,,US,2014-02-06,Eddie Voelkel,727496433
7733,Female,63,0,0,Yes,Private,Rural,194.19,28.7,formerly smoked,US,1956-07-04,Alice Cavallo,161799778
21371,Female,4,0,0,No,children,Rural,82.2,15.1,,US,2015-01-30,Clarence Ortega,352019705
37285,Female,48,0,0,Yes,Private,Urban,77.18,21.6,smokes,US,1970-11-23,Tessa Schram,200354085
320,Male,15,0,0,No,Private,Urban,104.97,16.3,never smoked,US,2004-01-10,Rebecca Britt,942214275
12823,Male,64,0,0,Yes,Private,Rural,182.01,28.7,formerly smoked,US,1954-12-10,Kathy Mendez,760555806
5943,Female,49,0,0,Yes,Govt_job,Urban,74.15,21.9,never smoked,US,1970-02-12,Noelia Timmons,454633978
23457,Male,63,0,0,Yes,Private,Rural,97.31,25.8,,US,1956-03-20,William Holland,415603145
28738,Female,27,0,0,No,Private,Rural,75.49,20.4,never smoked,US,1991-11-02,Ramona Wood,607403665
20289,Male,67,0,0,Yes,Private,Rural,100.65,29.7,smokes,US,1952-02-11,Mamie Brown,933257127
67796,Male,82,0,0,Yes,Self-employed,Urban,97.68,27,never smoked,US,1937-05-20,Rosa Helton,621312573
32626,Female,27,0,0,No,Private,Rural,111.88,19.7,smokes,US,1991-11-24,Jean Costello,707494595
63168,Male,60,0,0,Yes,Private,Urban,184.55,34.2,smokes,US,1959-09-15,Donna White,602237072
34956,Male,9,0,0,No,children,Urban,88.86,15.8,,US,2010-08-13,John Shepard,214903152
35246,Female,59,0,0,Yes,Private,Urban,98.53,24,,US,1960-04-13,Andrew Hutson,476480936
63238,Female,67,0,0,Yes,Self-employed,Rural,56.68,25,never smoked,US,1952-07-11,Brian Stone,918644290
29651,Female,55,0,0,Yes,Private,Rural,77.28,19.1,smokes,US,1963-10-21,Calvin Sharp,122552012
55656,Male,56,1,0,No,Private,Urban,96.95,24.3,smokes,US,1963-03-07,Sherry Fane,135618062
19490,Female,50,0,0,Yes,Govt_job,Urban,127.07,33.9,formerly smoked,US,1969-08-28,Rhonda Dejesus,911564364
26119,Female,45,0,0,Yes,Private,Urban,116.8,25.7,formerly smoked,US,1974-07-04,Joseph Griffis,487133980
1754,Female,2,0,0,No,children,Rural,98.5,16,,US,2017-09-02,Daniel Dangelo,166492582
36293,Male,52,0,0,Yes,Private,Rural,82.4,30.2,,US,1967-10-12,Anna Sullivan,007998197
64351,Female,63,0,0,Yes,Self-employed,Urban,68.15,24.9,formerly smoked,US,1956-06-27,Josef Wilson,635345127
70449,Male,37,0,0,Yes,Private,Urban,101.85,29.4,smokes,US,1982-06-24,Amanda Clarke,091029753
48312,Female,49,0,0,Yes,Govt_job,Urban,68.2,26.6,smokes,US,1970-09-28,Clayton Hathcock,645298456
12266,Female,22,0,0,Yes,Private,Rural,200.9,25.4,smokes,US,1997-09-13,Janet Speece,471781617
66005,Female,63,0,0,Yes,Private,Rural,118.32,30.4,never smoked,US,1955-11-17,Thaddeus Montgomery,520103650
33783,Female,63,0,0,Yes,Self-employed,Urban,107.86,23.3,formerly smoked,US,1956-05-23,Kimberly Barden,099791791
15057,Female,71,1,1,Yes,Self-employed,Rural,195.7,32.1,smokes,US,1947-12-31,Charles Moore,491160493
916,Female,82,0,0,Yes,Private,Urban,85.63,27.7,never smoked,US,1937-03-23,Nathan Thomson,189413312
57931,Male,21,0,0,No,Private,Urban,128.99,18.8,never smoked,US,1997-11-25,Virginia Henry,717728772
8357,Male,53,0,0,Yes,Self-employed,Rural,73.26,52.8,formerly smoked,US,1965-11-11,Dorothy Eskew,189454917
23596,Female,5,0,0,No,children,Urban,74.2,25,,US,2014-08-10,John Emery,388680694
36005,Male,34,0,0,Yes,Private,Rural,105.34,31.8,never smoked,US,1985-01-29,Juanita Pieratt,419143034
31089,Female,38,0,0,Yes,Private,Rural,86.74,29.4,never smoked,US,1980-10-25,Robin Siegel,360991048
62199,Female,70,0,0,Yes,Private,Rural,98.25,27.3,formerly smoked,US,1949-05-08,Laura Lopez,811998706
23473,Female,26,0,0,No,Private,Rural,94.55,40.2,,US,1992-11-19,Irene Bento,491200338
6122,Male,42,0,0,Yes,Self-employed,Urban,211.36,25.4,never smoked,US,1977-03-03,Leon Campbell,167710633
50046,Female,68,0,0,Yes,Private,Rural,184.22,24.1,formerly smoked,US,1951-05-11,Arthur Fitzhenry,484611323
47957,Male,1.08,0,0,No,children,Rural,77.93,23.4,,US,2017-11-11,Eugene Atchison,498904327
56191,Female,48,0,0,Yes,Private,Rural,82.66,38.1,never smoked,US,1971-06-07,Robert Medrano,127486752
63566,Male,65,0,0,Yes,Private,Urban,58.17,28.4,never smoked,US,1954-09-13,Christopher Dessecker,325299207
25231,Male,49,0,0,Yes,Govt_job,Rural,91.6,42,smokes,US,1969-11-07,Elmer Adams,061325377
36539,Female,61,1,0,Yes,Private,Rural,111.42,22.9,smokes,US,1958-08-09,Gloria Faust,906768491
38393,Female,40,0,0,Yes,Govt_job,Rural,119.16,35.3,formerly smoked,US,1979-03-09,Gabriel Martin,254699320
48374,Female,58,0,0,Yes,Govt_job,Urban,94.89,31,never smoked,US,1961-04-01,Charles Pinon,114201756
58845,Female,34,1,0,No,Self-employed,Rural,90.07,67.9,smokes,US,1985-03-16,Johnathan Lacey,494013135
46783,Male,82,1,1,Yes,Private,Rural,65.3,25.4,never smoked,US,1937-07-19,Brenda Batey,076089622
41949,Male,24,0,0,No,Private,Rural,84.16,26,,US,1995-01-21,Linda Daugherty,089671835
33461,Male,27,0,0,Yes,Private,Urban,110.9,37.8,smokes,US,1992-05-11,Paul Pellegrino,431181014
48576,Female,57,0,0,Yes,Self-employed,Rural,82.53,21.6,formerly smoked,US,1962-08-02,Donald Lombard,512414955
21187,Female,64,0,0,Yes,Private,Rural,91,22.7,never smoked,US,1955-05-01,Elizabeth Crowden,496688879
6450,Female,32,0,0,No,Private,Urban,97.67,37.2,formerly smoked,US,1986-12-30,Catherine Lehtonen,292688731
68234,Female,49,1,0,Yes,Private,Urban,190.85,49.1,smokes,US,1970-06-08,Mitchell Parton,567866700
39366,Female,70,0,0,Yes,Self-employed,Urban,77.36,21.3,formerly smoked,US,1949-07-07,Constance Zarate,920537773
16404,Female,2,0,0,No,children,Rural,109.98,22.2,,US,2017-06-08,Michael Johnson,500331681
18632,Female,44,0,0,Yes,Private,Rural,71.21,18.7,never smoked,US,1974-11-08,George Schmidt,821487938
43995,Male,3,0,0,No,children,Urban,72.76,17.4,,US,2016-04-18,Juanita Brisco,123613028
6497,Female,82,0,0,Yes,Self-employed,Rural,83.23,35,formerly smoked,US,1937-10-01,Richard Wolfe,947883523
5676,Female,60,0,0,Yes,Govt_job,Urban,116.68,,formerly smoked,US,1958-10-25,Jae Jackson,851105303
9610,Female,60,0,0,Yes,Private,Urban,77.68,38.2,,US,1959-07-28,Angelo Burke,364528915
3924,Male,51,0,0,Yes,Private,Rural,217.73,61.7,,US,1967-11-07,Lillian Romero,561748875
32327,Female,8,0,0,No,children,Urban,89.77,23,,US,2011-07-07,Victor Gerhardt,398339141
24037,Male,21,0,0,No,Private,Rural,80.58,26.1,never smoked,US,1998-09-18,Christina Jones,593464328
40817,Female,43,0,0,Yes,Govt_job,Urban,77.94,23.8,never smoked,US,1976-01-29,Carrie Woods,556620167
54868,Male,72,0,0,Yes,Private,Urban,63.55,28.7,never smoked,US,1947-01-23,Billie Daye,192956497
69616,Female,80,0,0,Yes,Private,Rural,84.91,22.9,never smoked,US,1939-09-08,Daniel Gross,857481271
18707,Female,4,0,0,No,children,Urban,85.85,17.1,,US,2015-05-25,Jennifer Shipley,142804068
41944,Female,29,0,0,Yes,Govt_job,Rural,91.32,42,,US,1989-10-24,Rose Beaty,939458497
25664,Female,20,0,0,Yes,Private,Rural,111.6,22.1,,US,1999-01-15,David Scott,142870738
57885,Female,33,0,0,Yes,Self-employed,Urban,109.17,47.7,never smoked,US,1986-07-30,Ivan Gladden,748970935
21427,Female,54,0,0,Yes,Govt_job,Rural,76.35,22.5,never smoked,US,1965-05-23,Crystal Segura,301777532
12265,Female,79,1,0,Yes,Private,Urban,96.13,,smokes,US,1940-07-28,Josephine Mccullough,765714283
20950,Male,47,0,0,Yes,Private,Urban,96.5,23.6,never smoked,US,1972-08-22,Anna White,878733745
48315,Female,79,0,0,Yes,Self-employed,Rural,61.83,21.7,never smoked,US,1940-04-04,Jeremy Morris,588140428
64595,Male,74,0,0,Yes,Private,Rural,69.35,32.4,smokes,US,1945-06-11,James Hart,799766788
38364,Female,21,0,0,Yes,Private,Rural,72.72,25,smokes,US,1998-02-22,Zachary Chavarria,439014027
45437,Female,67,0,0,Yes,Self-employed,Urban,104.49,31.7,,US,1952-01-09,Mathew Whitlock,840964791
57546,Female,44,0,0,Yes,Govt_job,Rural,82.87,47.6,formerly smoked,US,1975-03-08,Nichole Bryant,941653530
54685,Male,59,0,0,Yes,Private,Urban,121.36,52.1,formerly smoked,US,1960-02-05,Fred Turner,199364087
49124,Male,81,0,0,Yes,Self-employed,Urban,84.1,31.2,formerly smoked,US,1937-12-28,Carolyn Mcnamara,606471604
66462,Female,71,1,0,Yes,Private,Urban,73.07,40.6,never smoked,US,1948-10-04,Charles Heppner,908282951
28257,Female,59,0,0,Yes,Private,Urban,80.63,35.7,never smoked,US,1960-02-13,Lee Gentry,444756569
66817,Female,54,0,0,Yes,Private,Urban,116.25,24.1,never smoked,US,1965-10-14,Valerie Loera,066613487
42591,Female,14,0,0,No,children,Urban,60.62,20,,US,2005-03-18,Byron Graves,499166621
37605,Female,40,0,0,Yes,Private,Urban,133.89,25.9,smokes,US,1979-08-16,Emma Sandifer,050308801
60129,Male,15,0,0,No,children,Rural,118.08,36.3,never smoked,US,2004-04-03,Joan Shearon,445417177
12795,Male,26,0,0,No,Private,Rural,114.59,22.1,never smoked,US,1993-04-16,Helen Roberts,018063438
61057,Male,72,1,1,Yes,Private,Urban,140.99,45.9,formerly smoked,US,1947-07-22,Matthew Hooper,989831169
50630,Female,14,0,0,No,Private,Urban,56.1,21.1,,US,2005-08-15,Eugene Bala,312693358
56719,Female,7,0,0,No,children,Urban,104.55,16.7,,US,2012-01-23,Candy Battista,631376087
582,Female,31,0,0,Yes,Private,Rural,94.94,41.9,never smoked,US,1988-01-30,Betty Tyree,263617027
69753,Male,58,1,1,Yes,Govt_job,Urban,80.41,34.7,never smoked,US,1961-07-12,Madeline Jacobs,981496370
21841,Male,49,0,0,Yes,Self-employed,Urban,102.68,33.7,never smoked,US,1970-05-27,Patricia Budd,295447826
9425,Male,65,1,1,Yes,Self-employed,Urban,223.89,,formerly smoked,US,1954-05-10,Dolores Gupta,709942854
52699,Female,37,0,0,Yes,Private,Urban,63.77,21.7,,US,1982-01-18,William Richards,269088832
28030,Female,80,0,0,No,Private,Rural,94.56,35.4,,US,1939-07-20,Opal Williams,561309075
175,Female,49,0,0,Yes,Private,Urban,96.11,26.3,never smoked,US,1970-01-08,Lucilla Ross,902483935
51952,Female,53,0,0,Yes,Govt_job,Rural,72.77,26.5,formerly smoked,US,1966-03-07,Nancy Case,063622007
47631,Female,52,0,0,Yes,Self-employed,Rural,119.44,26.3,never smoked,US,1966-11-24,John Quigley,081367963
69052,Male,47,0,0,No,Self-employed,Urban,83.66,25.3,never smoked,US,1972-07-19,Tracey Evans,991008285
42411,Male,26,0,0,Yes,Private,Urban,112.26,30.4,,US,1993-05-18,Jimmy Slattery,540348915
35306,Female,71,0,0,Yes,Private,Urban,84.04,38.3,formerly smoked,US,1948-01-10,Joyce Mcguiness,874841164
37195,Female,30,0,0,Yes,Private,Rural,58.83,26.8,,US,1989-03-04,Walter Murdock,055531136
25123,Male,61,0,0,Yes,Private,Rural,86.59,20.2,smokes,US,1957-11-20,Eileen Ferguson,590601698
62853,Male,17,0,0,No,Self-employed,Rural,119.25,21.6,never smoked,US,2002-05-31,Jeffrey Erebia,937096832
45039,Male,70,0,0,Yes,Govt_job,Urban,89.33,32.2,never smoked,US,1949-05-29,Margie Ellis,972985301
68693,Female,51,0,0,Yes,Private,Rural,83.39,24.7,,US,1967-10-21,Ruth Maxfield,753889926
25173,Male,53,0,0,Yes,Private,Urban,89.37,27.9,formerly smoked,US,1966-04-27,Phil Ekstrom,517490693
9192,Female,29,0,0,No,Private,Urban,94.72,34.2,never smoked,US,1990-07-11,William Erving,881363304
30460,Male,72,0,0,Yes,Govt_job,Rural,92.19,38.7,smokes,US,1947-02-22,Becky Westling,151663943
44630,Female,59,0,0,Yes,Govt_job,Urban,87.03,38.2,never smoked,US,1960-06-01,Will Brown,815872371
5925,Female,3,0,0,No,children,Urban,102.84,16.8,,US,2016-05-21,Mary Morrow,551153588
20668,Female,60,0,0,Yes,Govt_job,Urban,87.6,31.5,never smoked,US,1959-03-26,James Smith,812726600
36235,Male,29,0,0,No,Private,Urban,56.77,31.6,,US,1990-01-28,Jesse Warner,436986792
56747,Male,57,0,0,Yes,Private,Urban,57.09,36.8,never smoked,US,1962-05-31,David Hillegas,811074990
61167,Female,42,0,0,Yes,Private,Rural,62.6,41.6,smokes,US,1977-09-23,Robert Mcalister,655787275
5595,Female,39,0,0,Yes,Private,Rural,181.52,32.6,never smoked,US,1980-02-10,Mary Heard,546112256
23940,Female,2,0,0,No,children,Urban,105.56,21.4,,US,2017-07-18,Rich Rozier,687739067
58224,Male,1.72,0,0,No,children,Urban,121.78,22.7,,US,2017-12-11,Tawny Scott,205388169
19516,Female,27,1,0,No,Private,Rural,109.7,35.1,never smoked,US,1992-08-26,Becky Harp,140799314
57028,Male,34,0,0,Yes,Private,Urban,81.57,27.4,,US,1985-01-10,Brent Greene,149257715
22423,Male,74,0,0,Yes,Self-employed,Urban,80.37,26.6,never smoked,US,1944-11-01,Thomas Ricks,984992852
36807,Female,38,0,0,Yes,Private,Rural,63.72,36.2,never smoked,US,1981-05-11,Bobby Bridges,474292481
23958,Male,42,0,0,No,Private,Urban,91.57,30.1,never smoked,US,1977-07-27,Kendall Nickerson,028151326
50165,Female,33,0,0,Yes,Govt_job,Urban,100,28.5,,US,1985-12-23,Crystal Perez,602545359
72227,Female,18,0,0,No,Private,Urban,81.68,32.1,never smoked,US,2001-04-15,Diane Babcock,800987617
15780,Male,76,1,1,Yes,Self-employed,Urban,71.55,23,,US,1942-12-27,Russell Creger,561667348
27018,Female,41,0,0,Yes,Private,Urban,77.61,36.8,never smoked,US,1978-08-10,Connie Smalls,261121878
14748,Female,20,0,0,No,Private,Rural,92.67,37.7,never smoked,US,1998-12-16,Carrie Pratt,844853906
62998,Female,79,0,1,Yes,Self-employed,Rural,170.87,28.3,never smoked,US,1940-06-05,Fred Glosson,614709048
4307,Male,57,0,0,Yes,Private,Rural,95.47,32.5,formerly smoked,US,1962-05-13,Marcia Goldtrap,874301062
40872,Female,8,0,0,No,children,Urban,59.36,18.6,,US,2011-09-09,Dorothy Wiles,231102005
40230,Female,81,1,1,Yes,Self-employed,Urban,59.5,22.5,never smoked,US,1938-05-08,Mary Huffman,231205806
61383,Female,18,0,0,No,Private,Rural,155.46,33,,US,2001-07-25,Rene Walker,174210858
56361,Female,70,0,0,Yes,Self-employed,Rural,55.46,28.7,never smoked,US,1948-10-28,Scot Hardin,675628081
60590,Female,78,0,0,Yes,Self-employed,Rural,87.73,21.5,formerly smoked,US,1941-06-15,Michael Perez,167044313
49518,Female,50,0,0,Yes,Private,Rural,148.29,34.4,never smoked,US,1969-07-17,Lonnie Orton,074700402
7829,Male,6,0,0,No,children,Urban,90,18.3,,US,2013-05-07,Priscilla Tinsley,874848017
31694,Male,39,0,0,No,Private,Urban,88.66,24,smokes,US,1980-05-14,Hazel Tyrer,477246102
67805,Male,49,0,0,Yes,Private,Urban,85.67,28.2,,US,1970-09-15,Tina Sellers,989545011
30665,Female,1,0,0,No,children,Urban,108.59,20.3,,US,2018-07-16,Albert Wilbur,713576641
51313,Female,47,0,0,Yes,Private,Rural,88.67,22.5,smokes,US,1972-06-09,Sam Jameson,702375363
42546,Male,10,0,0,No,children,Urban,66.54,15.3,never smoked,US,2009-09-05,Carl Allen,872117309
60083,Male,75,0,0,Yes,Govt_job,Urban,90.22,27.9,smokes,US,1944-10-02,Mildred Rosales,671477778
43491,Female,65,0,0,No,Private,Urban,133.58,32.1,,US,1954-02-14,Gwendolyn Castaneda,381510769
45899,Female,79,0,0,Yes,Self-employed,Urban,64.4,33.1,smokes,US,1940-08-13,Wallace Omalley,488336249
58537,Male,63,0,0,Yes,Private,Rural,68.09,36.4,smokes,US,1956-09-27,Joetta Ser,542786231
68698,Female,50,0,0,Yes,Govt_job,Rural,145.91,28.7,never smoked,US,1969-09-02,Richard Fox,124580594
55542,Female,37,0,0,Yes,Govt_job,Urban,92.08,22.5,never smoked,US,1982-05-26,Lynn Williams,319414522
2752,Male,64,0,0,Yes,Self-employed,Urban,243.64,36.3,smokes,US,1955-03-06,Angelia Iraheta,224313168
4171,Female,39,0,0,Yes,Self-employed,Urban,116.04,37.1,smokes,US,1980-04-21,Ashley Stgeorge,563885633
16269,Female,18,0,0,No,Private,Urban,95.04,26.3,never smoked,US,2001-06-19,Agnes Gardner,592814936
9714,Male,35,0,0,No,Private,Rural,71.3,32.5,smokes,US,1984-04-17,Anthony Paxton,813422041
20405,Female,81,0,0,Yes,Self-employed,Urban,100.83,27.2,,US,1938-01-31,Mary Fleischman,310708761
72045,Male,31,0,0,No,Private,Urban,95.54,32.4,smokes,US,1987-11-19,Lou Pham,830939346
8666,Male,78,0,0,Yes,Private,Rural,112.53,20.8,smokes,US,1941-05-05,David Walter,965832617
22079,Female,52,0,0,Yes,Self-employed,Urban,84.74,22.8,never smoked,US,1967-04-24,Stephen Huett,352009670
25501,Female,71,0,0,Yes,Private,Urban,92.93,30.6,,US,1948-08-26,Clementine Cuccia,890030052
44358,Female,26,0,0,Yes,Private,Rural,62.96,40.2,smokes,US,1993-09-10,Twila Smith,623061406
37118,Female,27,0,0,Yes,Govt_job,Urban,122.78,34.1,never smoked,US,1992-03-19,Steve Sullivan,909968446
28479,Male,67,0,0,No,Private,Rural,73.03,24.1,never smoked,US,1952-04-29,Brittney Miller,926786596
18945,Female,22,0,0,No,Private,Urban,92.7,27.7,never smoked,US,1997-04-15,Denise Smith,220814618
31647,Male,4,0,0,No,children,Urban,84.85,20.7,,US,2015-01-05,Brenda Cunningham,199235091
21897,Male,60,0,1,Yes,Govt_job,Rural,109.11,32.7,never smoked,US,1959-02-04,Timothy Sanders,593949196
12506,Female,64,0,0,Yes,Private,Urban,80.96,30.9,never smoked,US,1955-09-30,Sally Loewen,346722607
13404,Male,49,0,0,Yes,Govt_job,Urban,76.43,26.8,never smoked,US,1970-03-10,Francisco Bolling,556729109
19483,Female,9,0,0,No,children,Rural,93.24,19,,US,2010-07-21,Larry Likio,092035800
52632,Female,78,0,1,Yes,Private,Rural,176.65,26.6,,US,1941-02-24,Alejandra Talavera,766956090
4968,Female,30,0,0,Yes,Private,Urban,85.4,23.1,never smoked,US,1989-06-28,Herbert Smith,876276795
27510,Male,36,0,0,Yes,Govt_job,Rural,107.43,30,formerly smoked,US,1983-01-26,Jason Espinoza,906753117
46803,Male,45,0,0,Yes,Self-employed,Urban,139.09,20.7,smokes,US,1973-12-09,Jeffrey Ziminski,986145796
36416,Male,1.16,0,0,No,children,Urban,114.76,18.5,,US,2018-01-13,Nelson Kelsey,439933333
24073,Female,7,0,0,No,children,Rural,116.08,18.4,,US,2012-07-02,David Sharp,591554890
69994,Female,4,0,0,No,children,Rural,70.7,20.2,,US,2015-03-23,Shirley Nurse,173193427
2041,Female,64,0,0,Yes,Self-employed,Urban,84.15,32.4,never smoked,US,1955-09-07,Thelma Bell,291083622
23233,Female,8,0,0,No,children,Rural,83.29,15.5,,US,2011-08-01,Dora Cousins,302007414
51871,Male,56,1,0,Yes,Self-employed,Rural,94.61,32.1,smokes,US,1962-12-18,Cathy Mayhugh,048337844
12364,Male,17,0,0,No,Private,Rural,87.21,23.6,never smoked,US,2002-05-12,Luz Puulei,138708853
7325,Male,15,0,0,No,Private,Rural,78.89,23.9,never smoked,US,2004-03-16,Victor Ortega,668022048
47720,Female,55,1,0,Yes,Private,Urban,94.31,34.7,never smoked,US,1964-05-26,Delores Putnam,229440413
13481,Female,61,0,0,Yes,Private,Rural,83.08,24.7,,US,1957-12-26,Wade Wallace,417587973
30557,Male,37,0,0,Yes,Private,Rural,89.37,24.6,never smoked,US,1981-11-01,Matthew Lucero,503837870
1815,Female,53,0,0,Yes,Private,Urban,81.93,28.5,never smoked,US,1966-05-25,Renee Hatala,081047957
